,ID,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
1619,1620,7474.92,6025.17,3006.74,7150.54,671.651,1257.99,715.81,5092.67,1077.37,2974.47,325.471,602.827,484.229,2366.29,177.266,1123.17,4791.57,6212.83,6668.71,7415.57,407.182,1374.38,532.134,387.073,6025.43,740.198,841.378
1620,1621,4878.84,8196.97,8120.38,766.791,3901.03,7486.59,4113.87,3556.62,7557.25,7574.14,7282.49,1098.23,3438.24,1660.24,4684.77,810.926,1634.86,7865.76,6001.29,1885.43,1069.31,7011.13,742.095,5492.96,7103.27,2551.78,6387.19
1621,1622,7780.59,7604.33,6694.68,4021.38,7187.75,7690.12,436.278,7827.12,7589.48,7468.62,5302.65,7998.84,2943.41,3596.71,5669.7,778.668,3139.03,8044.82,1232.59,3835.4,424.925,5971.65,6240.5,2765.46,7240.25,6893.63,909.521
1622,1623,1507.89,8136.03,6662.58,1290.77,822.574,8116.22,5139.47,4041.74,7754.16,5376.05,1041.32,554.914,980.919,6253.21,2697.78,602.877,5130.63,6634.19,5693.04,4554.47,694.809,6535.57,787.594,727.815,7813.35,3843.85,1248.25
1623,1624,7954.35,8297.33,3044.13,7949.4,8211.38,8396.56,1345.03,7380.13,2148.37,7606.69,2533.08,8040.95,7200.02,5014.53,7517.86,875.841,1622.13,7549.56,3359.25,3329.21,627.968,2639.3,587.082,4871.45,7942.06,7776.14,1189.39
1624,1625,6915.44,7478.31,7623.31,6638.1,6680.77,7095.58,646.958,7281.06,5573.91,7338.78,649.826,1480.07,5653.35,7734.62,757.462,2909.64,3846.15,8079.2,5791.27,2799.72,669.429,2164.02,5785.38,5195.12,7040.38,4924.99,6929.39
1625,1626,5307.3,1027.47,1506.95,5813.22,135.721,6623.7,5191.48,4362.19,8326.17,8258.82,3334.14,1730.65,315.931,2228.29,572.855,1690.71,4102.14,730.465,4830.82,1969.36,347.22,1313.33,6251.97,275.207,7814.1,5173.04,402.706
1626,1627,7705.13,5490.5,6246.23,8173.15,259.312,1404.74,2859.75,7843.82,683.071,310.768,617.238,1289.85,658.022,885.372,270.746,1440.18,2933.75,589.571,1250.93,280.102,7380.35,347.931,7780.48,540.18,7266.22,301.195,965.728
1627,1628,7591.91,1631.59,7850.84,7950.17,498.013,7665.96,794.199,5028.39,2578.65,536.245,305.281,1649.3,425.928,993.544,479.815,1706.9,2815.51,7876.7,7191.03,348.238,1222.83,355.599,1745.34,359.133,7125.38,696.266,808.381
1628,1629,2293.18,5146.23,2254.35,4780.38,299.339,4221.46,3047.59,1282.35,2653.52,1582.31,3974.51,5575.42,5233.48,811.467,1688.39,2353.38,4576.36,588.448,5441.77,531.972,5823.09,392.019,2955.9,5721.69,6251.35,763.667,6802.69
1629,1630,3535.15,8228.86,2392.09,7250.89,7212.59,7266.03,545.94,7481.57,7294.8,7089.62,3663.13,7241.91,6806.79,7437.79,4938.38,514.841,3958.19,8162.96,5426.88,3193.41,471.255,1183.06,2370.47,1891.84,7246.06,7049.78,2527.03
1630,1631,7229.99,7694.79,7657.84,7174.14,7308.43,7549.44,4904.14,7666.67,7500.87,7514.93,7399.37,7808.9,6569.68,1469.19,4321.1,1084.54,2330.76,6738.47,552.914,1846.84,1261.21,3149.14,1449.6,7492.19,7333.82,7586.15,7425.99
1631,1632,7239.94,8262.05,786.568,4947.94,986.997,6963.05,4903.35,7605.35,7550.93,4988.87,688.516,8001.88,3431.95,2122.96,2574.11,1791.57,6057.05,8309.25,7121.91,4109.21,6488.01,511.505,5515.63,4950.94,7483.28,4475.62,632.523
1632,1633,7628.24,615.595,7690.15,7900.62,187.531,618.087,643.803,7713.42,708.696,341.08,448.641,1466.13,678.749,859.521,326.851,1376.99,3699.46,561.085,1559.0,672.259,7258.55,260.462,7648.46,482.197,7152.38,346.419,705.013
1633,1634,5992.83,6889.0,4250.63,6988.69,6717.43,2746.0,7163.66,7690.0,4459.74,7786.14,5311.9,2305.23,4732.16,1457.7,626.849,1065.53,5476.84,6530.39,4719.83,823.376,932.283,930.458,5787.56,2024.48,5225.93,2543.64,7673.13
1634,1635,7571.4,8369.17,8275.35,8034.86,5051.11,7198.48,1549.27,2690.08,6546.08,4965.26,1140.65,5126.81,1840.54,7802.27,1355.75,564.671,4085.5,8095.24,262.753,4648.84,5076.09,5143.23,1446.51,2017.95,7531.92,6315.79,656.921
1635,1636,2524.92,7205.09,7024.03,7233.08,251.047,7048.61,4200.57,5414.13,1565.63,7020.3,5143.44,5350.25,3019.24,831.049,493.557,2219.25,2249.33,2528.0,5669.88,2211.99,6615.71,323.772,6979.54,1861.91,5874.99,852.07,4168.07
1636,1637,7579.53,978.657,7558.43,5572.93,271.67,1106.69,408.402,7551.02,782.669,349.035,565.744,1294.6,315.541,930.856,301.948,1189.85,1238.06,1235.29,905.39,7903.42,1187.02,207.965,2098.47,321.211,7109.58,344.282,406.338
1637,1638,5242.39,6493.8,2306.24,2074.1,5454.21,4454.71,4433.91,7121.79,7152.53,6340.55,549.26,955.994,6035.41,7655.65,6933.01,526.626,4986.53,7849.55,6534.9,2770.89,4697.0,3263.64,870.281,3378.81,6789.53,933.912,738.568
1638,1639,1723.68,7348.88,7845.02,2463.23,732.289,8071.59,2832.77,6261.75,4780.69,7600.71,2514.73,920.483,1152.94,710.307,463.592,4275.47,2063.45,7721.83,3019.99,609.805,7542.75,803.237,2422.63,691.073,6977.32,1596.41,1315.03
1639,1640,7795.82,1035.01,1362.12,8169.18,7020.03,8106.08,1755.51,8159.38,799.422,8116.17,7964.01,481.827,1049.35,1133.51,263.636,3543.81,616.927,3885.2,6057.19,1427.57,1001.35,349.181,7903.4,655.272,7507.86,964.481,5128.01
1640,1641,7287.27,8118.51,7683.28,3525.45,7717.98,7973.11,7428.47,8185.74,8186.59,8166.02,3354.49,2920.06,1923.26,2148.96,3577.6,1196.24,1812.37,2533.1,530.234,2408.91,433.073,7041.75,3526.33,7737.22,8099.55,8062.32,937.589
1641,1642,7593.78,7448.6,5365.37,5570.94,5768.53,1499.25,1483.13,5304.0,7942.52,7853.35,4442.44,1216.53,583.034,893.024,973.966,1780.19,2187.05,7645.36,506.07,4971.72,6795.47,696.905,2821.43,3134.25,6934.52,3114.16,7324.83
1642,1643,7599.32,3454.87,1281.8,7895.14,5190.12,1985.41,330.567,7582.56,7751.81,7576.39,1530.46,3070.94,4297.87,1458.05,342.369,2737.71,1963.19,7339.99,5305.18,525.194,5909.03,424.19,6062.93,3273.41,6688.45,1928.79,1250.33
1643,1644,7626.9,6261.78,5644.66,6064.74,6447.17,5611.36,294.539,3680.35,6122.84,7544.29,6579.9,3839.26,705.658,1233.86,259.337,3384.0,1710.71,3968.15,4796.79,1096.94,1379.21,359.585,5881.51,678.345,6494.98,971.392,7694.09
1644,1645,6749.17,918.281,7204.45,3591.86,340.662,7271.46,6919.24,6752.66,6421.24,6457.38,2613.08,685.75,2707.42,1087.58,608.965,3958.21,3573.75,1942.58,563.555,997.898,1944.19,3226.55,7252.51,1365.2,6420.04,1800.91,6504.44
1645,1646,7916.07,7913.4,7668.58,6623.36,5224.5,6727.25,5368.77,7414.3,7462.35,7008.78,7435.49,6879.61,3609.33,813.187,6108.11,910.544,1771.46,7750.01,6011.47,1597.16,3590.56,5206.45,5677.51,4801.83,6667.69,1726.81,1661.46
1646,1647,7521.57,4168.04,3145.55,6083.06,3452.41,2054.21,4800.19,651.336,854.348,8075.42,627.678,788.858,423.97,846.693,500.664,2922.32,829.536,3138.3,3018.67,398.123,953.433,378.427,6963.39,1131.65,7128.95,741.095,2935.3
1647,1648,7916.49,6986.47,4614.76,2586.41,1465.37,6462.98,1158.34,7164.89,5399.89,6728.25,5145.78,929.455,598.353,847.015,518.051,1933.74,3622.97,3470.89,481.024,3773.31,4273.44,333.394,6356.49,5180.44,7080.96,5595.82,6598.09
1648,1649,7664.17,628.002,1601.32,7870.02,317.907,861.462,695.214,7748.15,987.356,622.831,322.065,4488.56,343.282,877.95,381.756,1499.73,1070.32,6747.63,7233.04,585.084,3875.19,487.362,374.513,365.4,6999.85,370.168,370.371
1649,1650,7641.74,1412.25,1866.99,7928.9,349.055,553.495,419.261,7493.29,2695.55,3040.71,350.76,4537.09,353.951,914.098,383.688,2723.51,961.495,7272.73,7191.47,267.754,652.602,379.668,566.674,294.524,6609.4,496.929,508.985
1650,1651,6000.3,7827.46,1607.89,5257.55,496.799,2484.5,6260.15,4120.38,5930.13,6503.69,514.525,593.339,254.746,617.958,15.4937,2428.7,5570.97,7697.16,1332.59,1525.59,2007.24,1140.45,399.641,370.576,7078.87,1581.77,1381.06
1651,1652,6512.55,7585.03,7798.56,7869.33,224.506,1157.59,6544.12,7809.84,605.564,7576.97,5942.03,1997.12,2260.04,684.53,514.262,2247.52,3469.41,1619.46,4979.68,1536.14,4454.99,215.831,1709.44,1879.72,6444.36,937.944,7330.02
1652,1653,7609.57,8157.14,1849.38,4488.25,7897.3,7888.62,3027.78,7714.45,7798.39,7203.76,1098.96,5884.6,6955.15,1978.28,3519.97,1127.88,2894.31,3840.27,655.927,3028.04,485.964,1539.66,3527.02,2759.17,7841.9,7677.49,3467.99
1653,1654,6069.6,1878.36,8056.75,7847.23,223.265,1849.62,3103.05,6975.11,589.696,449.938,331.115,780.715,399.749,903.257,475.947,1498.04,1298.3,843.882,1093.87,7753.12,3275.96,393.522,4401.85,416.364,6093.08,197.379,387.511
1654,1655,1621.63,7156.12,3295.25,6360.63,364.954,5899.72,5547.1,5153.51,4557.99,7170.84,785.541,830.538,835.645,1088.09,858.331,2536.38,3466.59,2487.73,4733.65,593.788,4837.61,372.172,667.617,3180.18,5579.17,1352.61,3344.24
1655,1656,3331.55,7834.66,848.068,867.746,7663.85,7823.16,7276.5,5324.19,7837.04,7699.21,601.978,6215.18,5512.58,6688.81,7499.41,440.667,5085.47,7807.63,6160.03,4235.78,6153.16,2535.35,792.562,7463.06,7732.13,5226.4,610.684
1656,1657,7477.84,799.331,8016.2,7230.32,412.856,7758.34,5065.76,4330.32,7680.34,7584.17,2609.95,563.169,5134.97,989.979,819.986,3875.56,1309.3,1580.41,504.504,449.86,7262.18,541.156,4401.14,2133.98,7154.71,2381.98,5561.08
1657,1658,7299.95,492.693,5189.35,7534.36,308.7,1155.69,413.504,7264.84,710.436,405.105,330.998,5502.29,279.893,910.484,424.72,1439.08,1034.73,6868.03,1931.47,3559.42,3676.0,278.32,4103.49,309.789,6651.83,390.93,383.071
1658,1659,3512.17,7626.49,2434.14,7035.76,4517.36,7149.04,1033.25,6789.56,7235.74,2279.12,3969.76,1230.02,3470.19,7457.86,816.202,571.836,2154.92,7972.19,428.391,3328.07,898.695,1922.58,1226.65,6858.19,7130.17,2548.86,990.903
1659,1660,7732.87,328.84,7900.75,7993.69,863.945,2139.34,465.436,7938.36,638.493,2815.32,269.284,3126.77,384.637,962.292,930.156,1986.42,4396.26,955.575,6647.43,497.255,2087.85,373.081,858.527,582.845,6922.36,477.3,2603.41
1660,1661,7677.88,7319.25,6947.58,5928.36,6062.46,5121.26,4384.67,4127.0,5731.74,7411.2,1461.92,7685.44,7075.64,6355.28,5387.6,1254.3,3853.67,7669.89,3519.37,2952.94,346.896,2025.07,3728.57,5166.67,6766.52,6654.08,5969.94
1661,1662,6232.67,7157.05,5552.8,5180.16,2092.5,5903.05,823.348,3949.88,7183.08,2442.8,874.215,7469.94,6908.6,7846.2,7111.37,529.871,3547.43,7009.15,5607.14,3041.09,628.116,3224.76,1618.04,4439.44,5937.07,1261.93,1101.27
1662,1663,5083.49,7844.86,8049.71,8041.78,183.671,1371.46,1721.99,2375.49,2972.24,4078.48,2183.23,6345.04,1746.51,1622.26,622.351,1743.44,3449.04,1229.28,6382.58,1080.39,6915.03,270.356,7568.3,1928.73,6779.8,604.22,4529.05
1663,1664,7660.32,1031.54,1426.31,7845.74,308.895,422.03,413.293,7643.45,3930.36,1211.84,327.937,2243.53,310.459,897.848,354.954,1951.23,1055.66,7559.86,7299.36,459.42,2561.34,425.563,3908.02,329.533,6799.75,589.144,467.34
1664,1665,7250.55,6411.98,7132.22,5807.23,395.827,7532.91,6894.64,7353.32,2646.94,6944.18,4043.99,752.714,2208.64,1151.26,745.104,3160.32,3348.15,1194.95,860.418,2896.67,654.386,2786.99,1632.29,963.245,6442.97,1881.92,6735.14
1665,1666,6459.42,7349.65,3702.16,6788.63,4434.01,6711.49,6873.69,7204.11,7363.25,7311.4,505.076,4459.86,4747.54,7915.92,7332.0,504.567,5590.6,7813.72,3813.72,1916.17,5483.47,6414.74,3788.32,7231.94,7379.47,7119.15,384.381
1666,1667,7648.78,5520.34,570.876,7308.52,7384.2,7685.73,7376.27,7864.98,7871.6,7825.72,448.072,6875.59,7296.9,8184.39,3630.81,412.788,3168.21,8103.04,613.517,770.078,5102.36,7144.5,1412.87,7642.84,7760.7,7215.87,681.947
1667,1668,3912.35,7155.72,7696.37,1685.06,6983.02,7553.73,6988.97,7711.85,6068.07,7701.33,3841.36,8105.43,3260.19,2059.82,5907.7,896.303,899.482,7630.35,1610.08,3340.85,1740.1,1940.9,835.019,2909.36,7531.71,4888.52,955.459
1668,1669,7758.02,7487.19,7726.98,6949.62,7013.01,7298.73,934.115,7574.87,7845.23,7771.26,6261.77,8040.39,4438.69,3510.87,875.69,952.801,3744.97,7917.3,640.8,1806.4,489.167,620.88,7001.22,3870.0,7753.02,2601.72,1229.57
1669,1670,8122.35,8027.63,473.251,5805.62,1658.64,7710.44,2859.93,2734.18,1220.51,7908.42,1754.59,2691.92,5881.6,3869.33,855.254,914.159,6247.36,5450.49,3128.26,6134.76,1216.77,7105.36,325.915,2047.17,7709.73,491.25,6395.26
1670,1671,7500.32,2867.88,1172.44,7493.31,7701.12,7638.61,4488.49,1547.67,778.916,7853.61,5242.0,787.879,417.074,1019.16,443.857,3984.17,680.301,7141.15,1638.83,7614.36,1130.03,323.64,2091.17,448.018,7171.15,647.321,1197.61
1671,1672,7738.45,4355.71,8444.66,8273.03,687.57,6492.93,1291.06,5910.86,6740.07,5971.84,296.236,520.243,673.296,1315.16,307.451,1786.77,2102.0,7987.73,5557.86,5716.08,6874.01,563.178,757.468,669.667,6369.76,2088.69,2623.14
1672,1673,7680.53,8352.39,8263.97,6034.28,7456.57,7918.3,1376.45,4069.51,7756.32,6346.43,1635.7,1917.19,3234.27,6359.94,4757.5,559.721,2670.09,8061.71,1088.48,4783.21,5023.79,4652.38,1019.16,765.255,7703.33,927.528,2760.44
1673,1674,7085.57,5427.97,1251.97,2978.1,3782.27,4060.4,3993.04,1021.51,5688.58,6400.37,5696.29,7245.3,6792.48,2572.7,2529.97,1090.99,1897.48,1532.78,4330.83,1658.49,3258.66,3539.59,3646.82,4163.32,4312.27,5043.89,5927.76
1674,1675,1315.02,6668.32,8009.11,3222.23,471.201,7798.72,3611.96,6973.67,3013.11,7824.46,2034.29,771.009,1845.35,714.914,597.899,3939.11,1539.05,5870.17,1083.77,402.932,5704.53,462.713,779.578,784.293,6868.24,2784.16,1324.36
1675,1676,1594.58,8023.2,7294.46,7978.61,3623.2,7953.52,6556.39,8439.35,8263.02,8375.02,825.552,5922.69,4150.67,1129.77,623.761,1648.52,6921.28,7907.1,7045.51,7525.93,1322.97,6027.79,7665.36,594.596,7898.59,2011.38,7635.51
1676,1677,1440.42,7352.62,2472.98,1000.64,378.185,5653.04,4819.0,1433.63,5315.67,6787.8,514.945,482.755,922.462,830.84,304.129,2539.76,1720.53,1644.69,4762.57,337.4,1256.48,422.78,430.463,3530.15,6655.98,977.116,3211.5
1677,1678,7615.06,6538.9,526.018,7930.3,485.219,701.988,1001.23,1440.85,2759.72,1325.93,309.661,3444.82,313.058,1128.21,539.757,1273.91,2563.36,7683.29,779.858,2512.68,668.295,346.84,1328.39,342.042,7258.91,543.992,576.147
1678,1679,6618.35,6310.07,6371.79,6036.41,1272.44,1477.08,5622.49,5782.49,7511.38,6222.9,478.378,1005.52,7266.15,2164.27,1019.32,1037.32,5726.34,8082.14,6642.98,3215.77,5489.65,5781.18,585.668,2697.32,7160.9,6837.61,821.555
1679,1680,6400.51,7901.78,7979.03,7543.27,7405.79,2733.26,6038.37,7787.69,7566.92,6486.21,1661.76,8264.86,3258.09,6207.9,4074.36,518.231,2077.73,8073.4,1089.6,4372.13,5685.04,5704.53,704.973,688.515,7522.0,4467.22,1364.4
1680,1681,1700.88,6286.5,7986.42,7921.51,322.02,668.274,6325.66,7634.48,2737.48,6679.21,2574.46,2722.99,1470.36,944.503,454.196,1801.32,5732.43,1144.18,6949.4,637.482,4680.39,2237.41,5645.48,804.354,7327.94,853.887,6241.74
1681,1682,1145.04,4425.56,7967.67,7685.12,447.773,1390.71,2904.96,555.878,5511.27,7977.92,7433.18,1328.81,439.7,2734.87,8122.89,1894.92,2439.3,4502.32,6513.37,2745.49,3059.68,4153.87,6714.14,359.49,7255.04,3303.43,1097.31
1682,1683,6321.73,5388.81,1542.54,5281.99,5029.83,3949.34,5303.44,5228.71,5463.78,6169.3,509.383,616.078,4474.92,1460.72,1479.16,553.827,4782.01,7584.59,6514.46,1413.85,4418.21,5472.75,1055.22,5402.35,6047.37,3817.42,532.282
1683,1684,7732.86,7956.02,7882.7,7027.34,4755.25,1872.4,5852.71,5377.22,7074.3,2844.77,1718.6,3141.14,2070.78,8045.25,1120.5,457.801,1597.2,8169.53,404.814,4742.98,2553.19,1782.18,1577.23,1540.49,6823.6,5245.99,510.016
1684,1685,7855.89,3179.17,4694.35,8155.52,6651.8,3017.51,490.688,8089.42,8083.96,8113.58,579.726,2679.02,701.213,1288.98,428.079,3955.98,886.8,7809.12,4696.09,2270.64,3025.3,361.839,1370.3,362.691,7438.27,6779.67,2444.15
1685,1686,7609.03,7891.59,5795.2,5444.04,2956.95,923.178,7739.15,8024.36,8071.52,8006.43,6814.06,3404.96,6648.92,1358.47,823.441,1166.46,5533.32,7475.99,4166.55,809.858,1547.52,4971.42,7206.61,1768.69,7565.29,1898.12,7874.98
1686,1687,6622.46,6569.38,641.557,6286.13,1782.55,7037.04,6258.91,6938.73,6896.75,7421.65,1296.04,5140.5,474.631,933.352,383.462,2898.86,944.747,5405.02,4929.49,1586.72,2142.63,1353.05,4076.15,5763.44,7341.09,4507.37,487.805
1687,1688,5408.87,7467.21,379.162,4613.85,7202.61,3545.62,2118.4,6313.18,6453.04,7870.41,377.615,4231.8,4629.88,2388.54,5315.19,428.776,4138.56,7404.7,283.385,873.126,1088.87,6635.11,4291.57,7507.3,7699.84,7593.87,879.992
1688,1689,8001.65,8403.62,8261.66,5646.57,7872.1,7951.89,7371.04,7955.32,7926.38,7794.25,2594.03,8204.48,5216.01,2138.4,663.49,788.847,2052.04,8269.5,3711.6,3316.37,6274.39,2170.52,6531.12,852.961,7795.91,1391.38,916.379
1689,1690,7031.8,4161.19,1009.96,4124.78,3745.89,1865.76,4268.91,4883.33,5492.71,5781.53,342.019,6470.35,6216.6,7145.73,7031.01,309.31,5406.44,7542.21,5095.62,2331.26,3820.19,4321.32,3133.05,4771.67,4586.31,5823.22,415.507
1690,1691,7822.58,8161.7,8119.85,7596.04,7746.05,8021.6,1199.76,8215.64,8202.11,5693.33,8056.21,8356.59,6138.31,1485.46,1054.62,670.719,1160.95,8093.19,6119.33,1970.67,4742.0,3119.42,5379.55,7484.94,8077.11,8188.4,1031.29
1691,1692,4882.79,7107.89,8065.0,7577.06,1666.1,2616.67,4285.71,6050.11,7772.55,4592.76,954.544,8166.46,7300.92,4817.95,794.359,884.448,3309.55,8036.95,6721.51,4651.42,848.395,6203.21,817.915,6063.95,7442.75,706.363,3714.16
1692,1693,1723.24,7892.47,8147.49,5205.02,359.269,945.618,6931.07,7572.49,1463.37,5000.6,1192.12,2588.46,1579.2,1286.41,886.773,1719.83,2337.09,935.142,6572.82,648.08,4367.4,3113.43,4826.6,746.604,6934.59,829.268,4700.13
1693,1694,5458.72,8053.2,3906.51,7800.61,7767.22,7869.46,4880.73,7703.76,7549.27,7594.45,1309.19,4577.66,6630.96,1251.32,2068.26,1118.31,1059.02,2518.42,1416.21,3392.8,1251.69,799.344,4819.66,1615.51,7718.8,7258.74,2729.6
1694,1695,7709.42,5794.6,7593.35,6976.65,7074.09,7407.41,443.359,7564.94,7770.31,7444.36,5747.85,8390.53,2244.83,6144.66,1116.77,595.991,3161.91,7925.61,1370.9,2421.83,219.946,5094.53,1056.08,4146.2,7257.99,7442.79,986.638
1695,1696,7841.99,3389.95,2618.94,8443.71,1978.28,7250.33,201.428,2575.0,7144.48,8024.7,428.905,572.409,761.35,1536.97,311.495,4065.26,2163.2,8020.14,1943.32,6557.98,3536.48,734.682,7509.3,1184.96,7582.52,2214.78,1653.41
1696,1697,6871.01,6698.21,8241.33,8214.14,304.456,1610.64,3376.31,5100.53,7310.86,8246.69,5379.75,2663.11,418.254,2598.31,4155.6,1808.67,3183.1,5783.89,7295.81,3701.0,1542.16,1354.44,7941.31,601.938,7692.74,4504.23,690.333
1697,1698,5941.28,8196.24,1326.79,1683.22,7821.57,7089.42,5115.77,8066.67,8037.96,7968.68,507.321,855.178,3109.32,8229.34,7483.1,660.715,1236.92,8212.89,945.805,1576.71,889.111,7773.13,1751.05,7727.18,8021.31,7892.65,1086.93
1698,1699,7467.49,2664.42,865.403,797.646,4853.69,5368.92,5391.18,703.101,6210.45,4300.88,928.631,5719.54,2510.51,7769.95,1189.02,4126.64,4135.78,4518.95,1263.61,870.461,587.385,400.881,664.739,4364.26,5917.05,2122.62,2824.43
1699,1700,6570.2,8281.46,795.942,1143.04,1881.55,7645.91,1751.35,6831.46,6050.11,6165.16,860.493,904.296,5524.78,8082.87,5778.66,585.577,4810.19,8134.88,6067.2,4785.21,5652.39,7482.03,634.098,3558.11,7533.93,666.177,5679.6
1700,1701,7686.25,7351.33,6943.4,420.684,5276.44,3372.25,1568.44,2247.68,780.619,8132.75,1157.17,1819.01,4646.15,2285.7,416.104,1755.76,5298.81,1027.22,1274.42,7991.75,6695.46,529.988,1571.4,507.008,5087.66,663.915,8261.64
1701,1702,5014.2,6972.31,8207.39,8178.38,205.452,7751.21,2194.96,7687.76,732.284,534.283,298.216,1055.07,403.377,1076.77,413.411,1587.76,1205.52,844.071,682.563,827.484,1637.67,295.769,7042.99,634.011,7126.38,404.741,386.162
1702,1703,7633.72,4495.38,6065.85,1116.99,7681.82,7749.63,722.774,7505.51,6970.67,6678.3,4046.13,1601.67,6511.68,3795.54,994.405,563.943,1924.35,7761.25,335.236,3465.8,576.222,845.149,2430.67,5043.17,7232.12,4428.63,1088.42
1703,1704,7884.23,5675.78,3377.06,1504.31,383.002,7548.71,6565.18,3569.08,1377.13,1055.24,395.151,858.153,1150.44,2982.74,666.117,1806.79,6731.12,618.12,7149.16,3171.54,363.092,1440.76,771.062,288.06,3937.91,622.443,662.317
1704,1705,7502.31,3790.14,7866.93,8001.41,357.521,2381.2,864.485,6348.29,1573.37,839.605,563.924,1660.87,447.063,867.086,680.035,1369.83,2590.39,1402.94,893.172,1800.75,4386.43,323.292,6846.15,591.707,7070.78,414.386,1555.72
1705,1706,7782.14,3128.94,3953.42,8401.39,2193.63,7565.94,166.23,1512.41,6376.79,8187.42,519.815,722.373,929.041,1529.51,300.772,4451.57,2192.47,7845.73,1194.42,7456.75,2269.41,807.668,7542.91,1326.35,7538.78,2151.19,1044.93
1706,1707,7728.02,716.229,6633.14,7927.51,222.87,577.576,3109.7,7558.43,460.544,326.686,394.676,1548.84,748.296,993.736,262.324,1311.33,3738.96,495.268,719.381,357.052,7113.58,329.564,4307.82,434.321,6609.06,298.29,574.308
1707,1708,4952.32,6387.46,7710.64,1950.22,456.147,3901.04,4756.84,7916.15,477.856,904.453,1160.37,863.906,427.656,593.575,775.934,993.128,3193.17,1037.26,4721.19,566.099,803.589,459.322,1062.8,604.348,6903.26,494.002,711.453
1708,1709,7693.88,8173.71,8160.01,7614.99,7834.45,7957.55,3881.5,7750.71,4056.67,7391.74,7106.37,7689.16,1261.12,1710.27,4034.74,924.114,1315.54,6811.87,1605.94,1847.77,1754.23,7589.22,300.392,2552.63,7432.11,5773.28,7185.79
1709,1710,7811.48,7293.35,8140.64,2232.86,382.303,7646.1,5190.86,5093.98,671.531,398.476,608.058,810.001,378.538,655.434,588.271,1824.51,2737.6,5284.85,6968.52,658.28,1302.13,353.217,5520.97,496.317,5911.63,417.049,689.756
1710,1711,7298.41,1840.0,7461.91,1997.63,296.795,5632.52,5591.45,6698.74,7702.65,7130.41,2953.07,619.178,2790.46,979.755,945.525,3406.99,1799.61,2513.12,533.856,804.726,6807.9,635.531,3750.49,3502.34,7055.37,2812.98,7280.21
1711,1712,7447.65,7483.94,1186.43,2889.88,774.968,5089.2,1484.55,2849.84,4427.49,7529.18,461.154,977.842,1172.71,739.192,468.15,2831.22,1046.53,1736.95,1332.28,1058.24,6761.92,583.797,7240.71,967.922,6947.21,1734.26,7799.83
1712,1713,6662.91,1359.67,2179.37,7251.24,418.551,7502.12,403.431,7585.5,847.82,7880.4,453.209,2235.09,334.351,1134.69,459.845,3331.08,1233.82,5546.98,2747.42,400.348,2610.02,494.702,3203.44,338.952,6785.19,954.362,386.765
1713,1714,7270.35,6269.07,1876.42,3715.66,540.113,1359.31,2803.35,7680.03,7812.55,7186.57,6508.94,424.264,6782.57,1147.66,2344.89,2905.04,6320.39,8004.41,3938.92,2106.83,549.902,505.176,506.473,6667.17,7397.4,5479.91,6097.64
1714,1715,4198.9,5408.75,8112.77,7501.19,203.213,8013.43,7744.38,635.8,7876.5,7679.39,7533.08,586.885,4681.03,847.028,456.156,4562.44,2620.94,7825.21,3863.92,519.285,2797.13,597.712,893.89,1829.39,7306.13,3341.92,6273.75
1715,1716,7787.05,517.005,1516.18,8055.32,411.184,367.728,627.346,7941.03,3303.79,1137.95,289.03,4994.51,304.494,1012.86,376.979,1403.35,1218.6,7723.49,2281.98,896.234,1384.19,329.922,905.941,306.458,7322.66,462.435,471.836
1716,1717,6883.66,5849.06,1656.69,6119.35,5230.37,4555.89,6498.57,6797.06,7165.3,7191.68,496.75,686.558,5279.31,2178.37,6626.51,630.564,4503.69,7900.11,6478.61,1550.45,5027.63,6287.22,688.57,6868.96,7466.15,4258.27,574.354
1717,1718,7813.11,8187.76,8258.47,7713.44,7948.4,8255.78,698.833,8216.96,8273.67,8280.45,8193.53,8039.45,6843.65,1499.2,4652.89,1160.14,2075.57,8015.55,747.376,1944.37,719.859,7910.37,551.746,7489.34,8119.63,8261.68,7098.06
1718,1719,3617.99,1066.64,528.733,1390.24,618.807,2192.45,440.894,1951.14,2571.95,7985.7,1117.94,513.122,517.149,800.119,462.029,2474.39,1713.31,1556.04,449.194,832.794,6601.07,221.908,504.623,825.925,7526.19,1093.8,3736.05
