Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
6318,6319,forest,6209.08,7607.52,7056.53,7605.94,197.8,4907.84,4624.12,,1112.06,3838.16,1121.9,,955.938,1519.11,622.73,1584.16,1950.13,583.644,6052.32,1149.11,,285.969,5500.33,1138.77,,491.451,2565.11
6319,6320,forest,6945.48,,7885.86,7907.3,369.28,4025.2,426.131,,1297.13,7870.76,379.564,3793.37,355.785,949.529,422.376,2751.95,1032.65,,6609.02,549.298,,528.1,5400.2,356.361,,990.48,411.266
6320,6321,forest,7594.83,,8292.35,8284.33,451.888,820.491,2939.05,8186.72,576.755,5933.54,,1189.26,702.85,695.024,507.628,1516.26,1649.33,7595.7,7361.34,4425.11,,414.118,1223.77,,7285.43,762.098,469.633
6321,6322,forest,7216.53,7331.7,7999.1,,201.739,7882.06,7388.33,7609.78,1387.23,6893.67,2594.19,1179.48,,933.755,1088.42,2877.99,2283.55,1775.69,1104.08,5403.53,,1397.74,881.125,1041.81,6694.35,2218.03,5486.26
6322,6323,forest,6875.92,6603.36,635.253,7486.0,1480.83,7390.61,2679.61,7405.13,7363.61,7545.05,821.906,1692.95,721.578,927.561,464.453,2855.26,1400.49,2896.97,2057.55,1628.42,3790.59,546.227,,2445.92,6618.73,5294.55,465.582
6325,6326,forest,7638.64,,6634.72,6793.41,6612.87,6815.3,177.107,2218.42,5936.03,7536.53,7690.18,2117.13,,1232.33,288.868,2809.5,2461.06,7040.83,2641.96,573.534,1441.25,352.33,7010.19,572.468,6927.67,2525.12,7671.25
6326,6327,forest,7697.68,3762.23,7571.74,7797.41,223.952,5114.24,,4417.1,957.147,4992.33,1099.76,2484.5,791.473,1941.89,,1987.16,3115.8,,,1159.07,6884.18,278.327,7829.38,2588.27,4591.79,,5858.75
6327,6328,forest,7616.82,,,7844.09,319.088,,583.551,7807.06,1895.78,652.046,335.131,,318.071,,377.161,1685.54,,7437.45,4802.83,3305.0,5322.44,323.477,,310.5,,408.064,441.056
6328,6329,forest,7834.9,646.703,8275.14,8345.66,775.708,735.135,,7218.64,1445.61,1225.13,393.564,3661.66,391.517,1135.95,4241.88,1738.11,3298.91,838.943,7395.32,383.834,7249.49,278.702,3135.29,547.292,7188.1,545.209,4502.42
6329,6330,forest,7189.3,6813.79,7066.81,1248.21,689.13,6591.49,6664.59,7356.14,1267.82,7588.05,498.654,1012.83,387.127,783.648,567.719,2869.88,694.893,2049.19,1996.18,499.492,4724.83,707.383,6902.05,1016.69,6755.24,553.772,6499.35
6331,6332,forest,7214.53,1469.64,7417.83,7381.07,477.877,1502.25,3779.42,6018.91,1482.7,2621.38,477.391,2487.32,,,1358.94,,1213.39,706.407,2052.77,,7062.38,353.167,6942.81,904.366,7181.31,537.587,4631.63
6332,6333,forest,1597.76,1378.26,6051.37,4105.81,705.967,,6284.56,5459.15,6328.0,6476.32,3236.63,453.489,2427.81,762.854,416.836,3520.4,,709.751,3083.17,471.437,5270.84,429.881,5805.02,3420.07,5558.94,3428.31,7570.45
6334,6335,forest,6818.48,5944.3,,7357.6,592.451,6874.44,922.145,970.188,625.862,607.59,291.766,633.176,712.43,595.454,834.824,,1210.37,7643.12,7262.4,4699.42,,473.528,,579.262,4745.92,1254.35,682.811
6336,6337,forest,2022.97,7131.46,314.885,7314.21,1575.68,7185.56,2798.05,4119.18,7186.91,7718.49,6962.97,1578.16,488.068,,,3491.79,705.865,1506.21,2627.15,,,459.766,985.211,2004.86,6951.79,1296.78,6014.9
6337,6338,forest,6670.04,4543.35,3336.37,7934.63,614.455,5378.77,1880.48,757.347,,4205.64,,1650.33,967.325,830.085,475.635,1384.11,,6268.89,6754.85,607.497,,353.165,,401.506,7069.45,781.667,1120.82
6338,6339,forest,3438.93,2566.14,2838.56,7057.58,6715.87,1916.49,396.064,,,3006.62,686.046,741.098,5039.09,,366.992,2882.74,1877.44,2524.36,3233.98,391.037,1675.6,580.944,7017.61,665.575,4416.1,738.263,2300.23
6339,6340,forest,6115.63,1740.7,1691.67,7178.85,3852.94,4395.84,,4597.38,5295.09,6592.41,890.271,3387.19,597.688,1277.2,420.886,2707.26,1181.84,4831.55,3439.84,4513.62,1338.1,363.804,1005.01,359.159,4546.71,5666.37,1747.67
6340,6341,forest,7777.26,747.008,7915.09,7406.91,7015.47,6951.91,1908.63,4202.87,7792.93,7278.41,3353.08,,676.901,1511.22,579.718,3785.24,710.504,7500.15,6860.78,1406.12,3361.33,436.633,6271.48,1963.75,6606.85,583.812,1726.77
6341,6342,forest,,841.84,6077.47,7738.92,691.486,,908.833,7340.03,7849.68,7417.76,573.415,1567.92,420.657,1317.17,891.349,3098.73,1692.04,7119.77,4609.17,,,355.082,433.431,418.743,7008.78,886.282,1017.52
6342,6343,forest,,5387.92,3001.19,5553.82,5456.55,1659.9,258.774,4914.59,4849.09,4145.51,516.574,,1739.11,1427.37,338.015,3721.6,2664.84,6505.34,4380.47,1139.91,,471.616,4162.32,,4835.17,,4458.82
6344,6345,forest,7878.26,6519.29,8230.42,8208.19,284.972,7814.9,2093.73,2525.78,,282.932,,805.729,385.551,946.583,369.121,1414.77,,1197.16,6033.52,7312.29,7360.34,,814.489,445.724,7327.53,365.806,464.372
6345,6346,forest,7739.65,6392.37,,8359.74,4326.51,5959.42,223.737,1343.5,6489.43,,,,795.058,1572.38,317.958,2745.8,2143.67,7907.97,,6532.17,6384.08,778.157,,1679.22,6954.15,2873.47,1369.17
6346,6347,forest,826.096,676.061,8138.82,693.608,620.045,1004.71,,483.073,3050.77,7798.31,1589.49,485.975,803.694,740.261,481.791,3768.42,3478.73,6076.39,507.456,8036.55,,322.355,1541.09,544.258,7339.34,827.5,821.169
6347,6348,forest,7780.08,5974.5,450.255,8187.24,431.317,,,632.504,,796.653,279.268,,324.481,1017.39,555.213,1474.7,2522.82,7770.38,1645.03,1572.54,,322.254,3050.28,349.889,7213.18,514.963,490.928
6348,6349,forest,,5641.32,5263.67,533.17,919.535,4515.12,4583.12,1204.67,1877.93,7190.78,,1534.4,377.515,787.844,428.103,2816.07,752.696,6624.7,4151.15,423.994,2989.71,468.801,,456.183,6686.59,551.475,3517.63
6349,6350,forest,7713.78,,4345.46,,237.33,,625.205,1753.19,,310.395,347.074,,362.835,964.365,319.961,1164.12,1260.56,455.182,3858.2,7938.14,5617.8,316.418,,310.248,6511.84,254.344,450.064
6351,6352,forest,7706.7,700.486,,7783.26,264.178,5643.82,536.553,6989.11,2369.2,760.87,516.28,1692.12,959.824,853.087,627.934,1436.57,3771.51,597.857,1939.26,775.14,5439.94,371.369,,738.578,7315.19,388.487,2469.23
6353,6354,forest,6373.6,6820.31,833.871,,,5795.38,2368.65,,1259.78,3694.58,5548.8,785.153,1750.47,1066.47,295.204,3437.55,677.766,1026.3,1287.33,2033.22,1135.25,,5868.86,,4884.56,1842.92,4043.47
6354,6355,forest,5427.23,3678.43,,6434.24,5939.38,1396.0,288.31,805.672,7634.2,6701.74,2080.14,,2153.77,1730.45,350.843,2998.08,2463.54,6762.33,5832.04,,5656.29,789.855,6615.21,3794.94,5932.06,2854.07,1115.36
6355,6356,forest,7462.88,493.015,3783.35,7796.65,673.839,7776.41,2093.01,4502.38,900.939,690.477,317.107,,471.176,,910.325,1309.45,1322.38,7231.85,6146.21,610.391,,404.026,1305.32,645.502,5715.41,,
6356,6357,forest,7915.83,6506.2,8363.58,7333.94,564.803,720.681,487.29,,840.631,5584.13,2832.03,1131.21,364.656,480.045,3072.88,983.084,2963.75,3050.41,7601.22,1584.59,5964.09,355.671,280.482,,3952.65,509.634,318.451
6357,6358,forest,7075.83,3440.58,6240.56,794.279,898.996,,,1336.8,512.423,7044.38,598.541,1031.33,521.359,,335.859,3273.69,750.227,5034.79,4384.81,409.64,3590.2,401.403,7016.43,635.037,6482.04,,1517.04
6358,6359,forest,7354.43,7650.21,3155.91,7321.99,711.826,3877.48,,2610.12,3017.76,6763.41,4164.21,491.32,1111.66,709.17,1021.74,3405.57,2835.26,2790.72,1843.81,2549.21,3047.18,897.024,5943.11,953.827,6633.25,1728.06,5750.18
6359,6360,forest,7962.57,2971.81,5044.04,8324.31,1601.99,7342.71,622.77,7783.03,,,,971.3,580.33,,490.119,1626.75,1155.45,7899.66,7146.05,8300.88,5428.23,442.899,,,7316.89,817.893,1960.8
6361,6362,forest,7961.51,4329.82,7074.38,8389.81,388.327,508.69,838.782,8202.37,,640.77,2134.39,,,837.342,316.734,1569.58,,7837.27,1697.9,6688.36,1228.74,288.684,598.67,391.382,7343.9,491.99,546.806
6362,6363,forest,6488.92,7630.66,6093.22,,7663.28,7764.21,2905.83,7865.91,4929.18,7993.81,4506.15,4177.28,528.783,1374.3,307.023,3595.94,640.516,,6602.71,468.728,,354.526,7462.19,1237.27,7021.85,694.797,2967.83
6363,6364,forest,2251.66,571.651,7520.22,,369.822,6631.38,3040.15,568.13,7269.17,6600.59,3172.28,564.418,5804.27,717.588,,4689.69,,3270.15,880.275,541.677,6681.79,,588.841,4255.91,6102.68,3989.97,5868.16
6364,6365,forest,3964.9,5480.62,,6205.71,359.688,6680.36,5918.27,707.893,,7571.39,7260.06,480.109,5081.0,956.639,488.072,4145.45,3165.54,4006.46,4340.05,430.224,1415.09,502.848,,3426.85,5416.52,3375.69,2854.73
6365,6366,forest,7048.03,1375.62,,8103.16,229.434,1937.62,,7708.0,532.43,1203.81,,,646.254,1086.36,473.378,1458.18,2591.11,1052.76,5144.75,623.798,6323.22,327.113,7649.68,718.3,7204.69,,2987.21
6366,6367,forest,4331.28,,1259.11,,1289.65,6584.39,2040.42,3215.49,3816.57,7208.01,707.051,798.344,510.214,743.325,,3285.59,1648.16,7839.26,760.526,3073.1,1041.86,453.524,6046.47,1927.74,4495.53,1579.01,4504.57
6368,6369,forest,7001.76,6555.3,2031.67,4771.56,388.613,1543.27,1082.03,4992.01,6774.35,6829.49,,454.925,6119.06,1441.23,1483.87,2612.87,5412.33,2737.63,3044.18,5853.27,,1369.75,438.981,3526.93,6506.65,5091.0,4628.81
6370,6371,forest,7367.2,858.785,7084.21,7616.73,4203.82,6776.89,7041.79,2385.22,1137.98,6901.96,925.985,605.011,578.244,930.645,1002.11,2915.39,926.339,3791.42,4233.14,966.469,586.629,,5112.34,,6160.09,742.682,5434.1
6372,6373,forest,7251.18,7331.76,8114.05,6349.58,485.924,7864.87,7613.97,,962.473,,2151.83,,1834.63,907.976,2869.02,3128.14,4385.4,1016.4,,6512.07,1349.15,1048.46,1345.73,959.897,7044.38,1575.56,4826.47
6373,6374,forest,,4646.27,228.308,,1516.57,5560.09,,5571.13,,7350.3,7003.03,419.178,757.826,881.165,388.905,2152.66,2095.38,6250.78,2549.02,3617.02,6042.25,318.694,7146.65,3239.75,6530.67,4283.63,838.464
6376,6377,forest,7793.64,2189.49,5342.05,5718.69,270.229,799.231,777.256,,489.625,253.817,500.997,1144.94,403.805,1066.42,,1213.86,1458.89,599.803,,7801.02,6891.28,265.067,4964.71,,6545.64,290.342,522.878
6377,6378,forest,4253.64,,7816.62,6970.19,233.699,7619.02,7313.96,826.053,7934.3,7738.02,,463.184,3688.47,862.277,,3639.22,1465.85,7435.01,,424.937,1497.58,488.487,551.932,4164.42,6744.04,4456.8,5123.36
6378,6379,forest,7599.09,521.944,6717.64,7901.54,271.102,954.603,536.763,5721.66,513.492,366.415,373.816,1655.18,290.848,1150.38,357.1,1299.11,1179.45,497.098,1730.95,2827.23,,228.521,1510.82,,6793.07,312.748,369.639
6379,6380,forest,7467.11,4304.48,2736.27,2307.86,,6923.41,1001.92,674.184,590.487,7859.01,501.068,1427.63,449.156,748.742,386.762,3748.94,669.327,1225.38,2462.05,2615.17,6579.32,859.494,4852.67,791.377,6870.75,1076.81,2705.76
6380,6381,forest,7771.13,7827.69,5823.72,7771.94,7711.64,7462.56,2573.46,7767.94,5821.1,7495.4,2049.07,1044.18,884.094,1280.06,312.237,4097.28,643.531,7448.53,6811.51,894.461,5308.67,444.076,7564.15,,6764.79,1040.78,882.8
6381,6382,forest,7289.41,1093.61,7637.02,7573.19,485.313,6350.15,5629.83,2430.72,725.562,5389.03,493.427,2392.06,696.719,509.071,,1954.17,,1060.11,7049.74,945.593,6038.67,224.458,5713.09,509.205,6845.12,883.125,
6382,6383,forest,7537.75,2138.39,1057.93,8003.33,437.219,7672.19,769.552,1971.24,3272.23,1073.43,298.793,3825.36,368.043,1132.88,542.172,1491.18,2688.85,7774.97,6851.86,481.195,,390.928,968.297,372.49,7252.48,611.967,967.506
6383,6384,forest,6455.28,1356.62,7476.85,3502.66,980.351,7642.85,,7471.47,1416.89,7586.14,5971.2,,4562.74,669.57,,2639.25,4428.23,,909.016,4915.28,4458.8,4399.78,1716.06,1361.9,6740.8,2240.68,4949.37
6384,6385,forest,625.532,1401.67,352.951,,761.361,,426.583,7317.59,7500.25,7749.95,4444.44,,2184.09,817.187,440.523,,1119.68,,465.981,2025.78,659.18,283.62,479.416,6240.23,6607.87,,3145.43
6385,6386,forest,7213.98,966.479,6838.78,7141.63,343.326,3207.39,1019.12,7615.19,,370.791,532.082,654.526,404.048,,1673.88,,3200.15,1675.45,7534.87,688.345,,294.57,497.944,,6641.55,439.599,657.645
6386,6387,forest,8175.91,482.053,8443.82,8312.67,485.409,,699.411,6857.79,707.522,1324.14,604.569,2141.64,417.346,457.274,715.644,949.364,3058.73,6119.1,5946.82,,7304.2,507.115,,820.768,7221.77,690.504,381.658
6387,6388,forest,7696.18,,8335.61,8122.27,694.667,6272.75,977.287,7913.84,3901.38,5438.24,259.305,563.595,806.884,1312.29,367.332,3522.02,2089.87,7865.27,5271.83,3341.97,1217.53,499.842,,560.104,7068.3,1139.81,1330.65
6388,6389,forest,7893.31,7495.64,1641.75,,284.863,7786.45,953.295,,457.694,301.618,607.601,1247.63,391.434,940.171,315.398,1111.23,,1122.01,6798.32,7009.25,5586.93,191.934,1841.18,348.45,7423.41,319.533,525.448
6391,6392,forest,7416.08,1257.75,4347.77,8142.41,513.382,7792.52,942.139,6151.65,4142.79,705.225,284.835,2668.43,446.714,1068.85,528.452,1673.87,2601.17,7856.34,5270.93,271.806,1430.81,429.98,3103.98,,7362.69,723.935,827.288
6392,6393,forest,7791.32,,1210.56,3806.16,7369.08,7575.72,5007.23,7777.51,7979.55,7944.84,2513.19,2036.7,667.61,1392.72,370.684,4627.67,570.788,2591.56,6034.97,557.138,5576.04,399.631,6992.5,2450.19,6856.37,714.246,7951.16
6393,6394,forest,7399.15,,8308.82,6383.88,,,5289.14,5171.07,7750.35,7650.63,1328.5,472.979,6510.78,1045.6,1040.41,3653.31,4514.5,1347.6,945.132,570.083,7400.67,523.447,2958.12,,7050.84,3433.45,5303.17
6394,6395,forest,791.985,,8168.91,1799.32,270.771,6856.01,1109.15,4963.19,650.929,2475.04,244.036,1153.36,379.252,1094.52,519.012,1752.55,1290.06,838.216,606.147,511.862,5933.76,363.969,1052.01,435.418,5957.11,380.871,472.954
6395,6396,forest,7048.34,1309.78,8340.48,8423.75,806.376,,,3384.59,,945.454,521.012,,,1441.7,423.988,,1364.6,7650.39,7091.99,3176.04,,553.118,4810.69,,7396.61,3531.31,717.531
6396,6397,forest,7890.9,1046.38,7079.96,8018.79,329.787,5512.83,1196.65,7684.4,964.117,987.618,275.165,7521.45,260.457,866.106,378.694,1466.71,1009.75,7737.92,7389.37,7211.6,7395.52,358.952,694.003,351.302,7058.91,400.316,
6398,6399,forest,5994.23,,6159.24,7724.58,993.378,7612.81,6544.71,5500.38,7145.82,7418.25,1022.67,2756.3,5253.01,,987.174,2799.92,4819.08,599.409,1118.84,522.305,6148.45,355.944,,6796.56,6631.72,1750.87,
6400,6401,forest,,5818.59,2147.08,8041.03,833.139,574.14,520.009,7688.68,7825.88,6225.49,461.621,3873.1,380.998,1140.81,411.562,3807.71,1126.13,7735.27,6910.85,1098.38,2024.6,338.472,664.925,373.818,7219.59,,822.151
6401,6402,forest,7734.39,,5079.25,8266.1,572.644,2745.17,972.49,,1241.79,7401.95,622.474,,635.832,814.796,492.758,1744.76,1425.38,7785.74,5103.63,469.341,5185.58,352.745,2134.19,,7002.21,669.392,817.739
6402,6403,forest,3392.68,7474.01,446.97,7565.58,986.098,,2660.3,2266.36,1021.55,7615.63,7627.02,1691.44,529.106,901.224,338.787,3580.44,714.57,3889.88,1805.39,1234.49,615.232,405.085,,1188.45,6899.31,765.5,5919.03
6404,6405,forest,7784.82,2301.23,8276.95,8067.8,622.538,2482.62,404.008,7832.71,7833.75,7095.41,412.953,1983.92,412.135,1058.85,987.054,2283.57,1765.07,7733.0,5018.94,1737.73,908.997,346.477,454.75,308.071,7323.91,1263.32,559.968
6405,6406,forest,7758.21,1231.16,8396.43,8283.27,540.604,682.188,938.036,,3211.88,6038.83,320.172,668.535,572.768,1253.3,325.521,1758.82,,,7507.66,109.936,7212.56,450.937,5931.28,517.646,7574.06,1256.05,1176.18
6406,6407,forest,7600.04,830.661,4732.46,,266.955,1306.07,346.85,7666.65,749.144,320.979,429.765,1601.5,351.647,899.431,,1239.11,,1474.35,1327.71,7324.89,1093.29,244.2,6155.65,339.529,7026.0,327.327,390.625
6407,6408,forest,6317.32,,2038.94,7770.88,2382.63,,953.025,4505.68,5123.11,7107.43,1745.99,672.283,652.355,,518.448,4399.91,1436.2,7879.11,973.454,3617.54,,,1526.34,920.232,6658.51,975.959,2309.0
6408,6409,forest,1703.69,7533.04,7919.2,,233.566,5870.63,7126.79,2306.71,,1185.8,,3437.19,446.694,1290.4,656.654,1578.82,,521.372,5889.76,526.795,5889.38,314.376,,1431.46,,524.36,1228.88
6409,6410,forest,1099.94,1220.96,,1776.27,783.938,2144.32,4263.95,1199.41,3606.84,7710.31,754.166,473.964,727.491,,404.921,3549.33,1922.52,1098.15,684.998,7972.73,3900.53,870.72,408.322,547.462,7461.77,868.996,1581.58
6410,6411,forest,6538.51,4861.03,6807.25,3449.63,,4832.18,,5475.23,7552.04,7454.77,1039.45,476.523,5515.17,1098.73,,3691.55,4611.01,,872.759,477.27,,544.764,1982.41,4240.73,7004.53,3404.27,7548.62
6412,6413,forest,7407.93,5115.93,7941.36,7706.6,7271.46,,347.769,7589.19,7585.89,7494.67,615.928,5264.83,2915.42,1487.05,277.389,3634.96,2474.41,7229.34,5668.54,2120.78,1064.28,605.805,6435.7,497.599,6576.28,3138.5,6178.76
6413,6414,forest,7854.15,897.253,3414.59,8201.59,374.098,,1754.59,5992.41,1227.59,519.886,407.005,,304.214,1042.77,,1417.04,2497.64,7720.29,2686.15,3580.52,2349.19,304.003,,285.432,7471.99,425.984,423.878
6415,6416,forest,7361.5,6726.4,6720.25,7602.8,404.778,7548.8,1601.98,7658.17,7865.79,7955.85,1483.83,2272.2,,900.635,582.282,3176.77,747.621,7279.7,6880.0,1617.75,,,7738.5,3803.11,7407.51,4091.85,2864.8
6416,6417,forest,7041.69,4469.91,1819.56,6621.85,347.81,,895.719,4802.42,,213.005,482.279,1096.92,475.636,921.556,275.564,1522.11,2170.57,621.462,6691.3,2323.23,4763.36,267.544,6151.34,,,349.064,1100.67
6417,6418,forest,7600.46,5246.28,7582.24,7120.19,612.926,7386.06,7508.57,7289.45,6991.83,5980.87,3669.11,1187.5,2412.69,1010.29,1331.6,4392.94,2337.77,1021.31,1227.83,1323.3,875.062,1864.76,,1062.44,5908.11,1661.22,7358.37
6418,6419,forest,5835.98,3786.44,,3191.18,3849.41,5089.0,909.683,,2252.83,4173.88,3549.58,3023.75,769.259,,249.25,3529.17,1664.66,5292.1,5250.19,3156.28,,356.052,3087.56,,5285.97,6603.24,7137.76
6420,6421,forest,4118.2,6042.73,,6490.96,476.939,3777.63,6007.5,,,7090.68,648.883,499.591,3043.44,807.223,1301.73,2904.46,5259.82,809.063,1167.2,427.735,,379.642,659.851,,5403.77,2912.01,6728.7
6421,6422,forest,6394.7,769.75,4758.71,6417.78,240.406,,646.855,2942.42,1779.3,,665.765,2334.29,748.16,,607.834,1518.43,3046.43,1047.29,970.307,2509.62,4725.72,345.901,6591.29,723.784,3467.02,482.475,3728.26
6422,6423,forest,6184.46,3460.4,3436.14,4098.61,3974.51,902.64,528.315,5849.68,4685.97,4635.53,444.603,960.827,5499.57,1405.67,436.099,2576.09,2096.35,3593.67,,399.14,500.037,559.303,6067.13,487.616,5562.27,1499.78,2106.26
6423,6424,forest,3038.59,7923.96,8093.55,8176.46,440.238,6026.11,7609.02,7001.92,7497.48,7599.14,765.775,861.735,5483.24,843.285,,2813.18,5341.93,898.756,769.048,397.498,,475.05,1590.9,7218.64,7013.22,2039.19,7698.96
6424,6425,forest,7513.73,7546.96,841.745,7879.36,4266.86,7775.87,5232.62,7992.4,7733.52,8187.46,1538.37,,5150.31,1166.78,316.738,3404.52,759.11,2081.56,2341.9,1419.7,344.842,359.61,3912.1,,7162.32,5042.74,870.065
6426,6427,forest,7366.59,,1223.43,7001.96,2195.86,7164.88,6523.88,,812.313,,1923.5,1315.77,437.313,,370.821,4075.6,616.257,1972.54,1137.43,2064.85,3904.84,617.766,4339.62,1478.87,7240.79,810.899,894.359
6427,6428,forest,7375.29,7533.14,489.68,7902.35,1060.28,7680.57,7094.57,7846.55,7906.64,7923.01,665.128,1066.05,2377.87,943.704,453.934,2916.1,1574.55,1445.22,3352.14,720.432,,1121.24,4439.04,930.895,7320.42,,667.633
6428,6429,forest,7462.94,1452.35,8129.89,7891.93,1456.64,3361.2,579.123,7776.68,7228.43,7705.04,453.654,3107.7,461.463,,,2588.73,,7530.46,1644.69,4037.94,843.849,329.095,520.55,360.967,7066.67,1048.71,740.206
6429,6430,forest,4756.97,7778.14,2413.83,2938.97,1786.63,7357.89,7371.45,3927.01,7132.06,7171.47,819.187,,3892.88,,797.477,3037.99,5096.13,708.686,,228.373,7369.49,386.939,,,6632.65,2197.56,7386.74
6430,6431,forest,7732.92,5581.86,7703.85,8048.98,7718.97,,458.075,7998.31,5801.7,,1180.98,3477.37,1168.09,1291.03,314.587,3556.81,1122.95,7707.01,5755.1,6121.66,6649.08,385.058,3830.07,348.131,7368.42,7176.94,7862.75
6431,6432,forest,908.933,2982.05,339.559,4338.79,368.19,7383.1,434.039,7465.39,7436.36,7729.86,1822.72,1567.97,1665.9,859.165,608.037,3053.01,,6165.73,605.794,754.895,720.071,478.883,7173.59,1104.0,6719.34,4770.93,
6432,6433,forest,7531.77,,,7863.73,335.065,650.581,369.942,2783.91,667.551,374.657,279.858,1127.29,235.891,,465.17,1320.72,1557.48,7308.55,4821.16,,1119.21,254.896,422.19,279.823,7130.24,374.695,458.645
6433,6434,forest,6149.71,6160.19,4927.68,6733.63,275.485,6638.87,5098.51,,1489.21,5247.16,3462.84,4654.21,4244.6,,1265.26,2394.11,1741.31,666.69,5781.89,,6387.7,382.021,,3079.79,4533.82,706.611,6340.96
6434,6435,forest,7140.48,6725.02,681.157,4794.87,1265.39,3908.3,3091.63,6806.67,5616.95,5170.63,739.13,1328.44,1983.29,1043.62,362.557,3439.19,770.038,6217.71,2978.62,1071.71,364.576,339.091,2614.44,,5104.39,5611.73,549.62
6437,6438,forest,7887.97,2825.44,8132.3,1820.12,273.26,3143.75,707.78,1145.01,476.174,431.417,610.29,1838.33,373.341,887.188,231.114,1181.06,1453.04,907.439,1644.76,8076.75,7066.09,256.289,2232.99,,7173.98,349.268,576.182
6438,6439,forest,4574.66,5423.45,400.495,797.072,695.969,7087.41,,7797.89,6904.94,,7753.0,458.914,,950.896,413.085,2431.77,,7595.71,4539.39,1655.27,7093.13,557.021,6298.87,3131.83,7042.99,4803.24,734.613
6439,6440,forest,7948.74,1075.26,8388.3,7685.67,289.132,5211.83,392.148,7434.38,614.466,434.119,912.627,2462.93,387.756,874.832,242.395,1235.65,,2814.08,,8222.57,1264.69,231.521,3385.94,377.502,7252.4,411.283,451.994
6441,6442,forest,,,669.415,,465.415,6615.81,955.835,,2648.14,552.185,288.806,1394.56,354.122,1139.04,494.074,1616.3,2632.66,7650.7,3638.55,1495.38,890.532,358.894,876.551,,7303.88,,672.486
6442,6443,forest,7272.29,6690.93,7201.75,,948.241,7335.81,,7599.51,2287.44,6840.3,4655.93,645.29,2026.37,659.0,1022.93,2846.98,2275.38,4247.02,,,1023.01,3977.13,6961.11,897.808,6506.8,1395.85,3987.13
6443,6444,forest,7638.87,4715.08,1382.13,7399.61,7731.48,7733.89,2076.02,6911.96,1145.16,8041.35,4926.17,829.569,1169.85,1264.63,314.845,4508.01,,7563.74,6845.4,1447.08,,337.477,7063.16,667.702,7318.73,517.452,1189.6
6444,6445,forest,7837.87,7878.65,8185.8,8307.48,7831.86,8027.82,1725.56,8238.25,2264.32,7942.77,,2261.45,1103.81,1394.68,261.217,4452.35,1197.58,7570.34,7309.18,5432.1,2933.75,382.08,7948.24,405.733,7410.71,7243.12,8098.8
6445,6446,forest,7237.08,7135.54,795.263,7440.21,921.979,7411.11,4051.52,7542.88,7637.27,7769.31,5265.02,4138.79,659.969,938.354,402.345,3484.27,707.732,3785.13,3018.05,,1399.79,514.432,7430.42,6303.15,7243.25,,1462.04
6446,6447,forest,7163.21,,6238.46,1234.79,6259.46,6317.23,882.137,5333.11,3466.58,,,702.273,525.926,,845.939,,720.89,6909.6,1156.72,3620.97,800.945,291.748,4740.46,3043.58,6871.06,567.392,4819.54
6448,6449,forest,7938.27,,7884.62,5158.25,386.503,,547.398,7244.63,1024.78,982.899,871.918,1352.17,600.245,859.352,403.597,1445.5,1307.53,7742.79,5457.08,,3514.36,212.372,,375.186,7447.98,519.094,577.719
